Time1 Bin1 Time2 Bin2 Hash
46 108 46 158 113408000
46 108 50 117 113366020
46 108 51 130 113379333
46 108 51 130 113379333
46 108 52 165 113415174
46 108 52 165 113415174
46 108 56 52 113299466
46 108 46 72 113319936
46 108 46 158 113408000
46 108 46 158 113408000
46 108 50 117 113366020
46 108 51 130 113379333
46 108 51 130 113379333
46 108 52 165 113415174
46 108 52 165 113415174
46 108 56 52 113299466
46 72 50 117 75617284
46 72 56 52 75550730
46 206 46 206 216217600
46 206 46 158 216168448
46 206 46 158 216168448
46 206 46 241 216253440
46 206 50 209 216220676
46 206 50 168 216178692
46 206 50 241 216253444
46 206 52 165 216175622
46 206 52 165 216175622
46 206 54 194 216205320
46 206 54 194 216205320
46 206 46 158 216168448
46 206 46 158 216168448
46 206 46 241 216253440
46 206 50 209 216220676
46 206 50 168 216178692
46 206 50 241 216253444
46 206 52 165 216175622
46 206 52 165 216175622
46 206 54 194 216205320
46 206 54 194 216205320
46 158 46 158 165836800
46 158 50 117 165794820
46 158 50 209 165889028
46 158 50 168 165847044
46 158 51 130 165808133
46 158 51 130 165808133
46 158 52 165 165843974
46 158 52 165 165843974
46 158 54 194 165873672
46 158 54 194 165873672
46 158 64 189 165868562
46 158 50 117 165794820
46 158 50 209 165889028
46 158 50 168 165847044
46 158 51 130 165808133
46 158 51 130 165808133
46 158 52 165 165843974
46 158 52 165 165843974
46 158 54 194 165873672
46 158 54 194 165873672
46 158 64 189 165868562
46 158 64 164 165842962
46 241 50 209 252920836
46 241 50 241 252953604
46 241 54 194 252905480
46 241 54 194 252905480
46 241 58 292 253005836
46 241 64 189 252900370
46 241 64 292 253005842
46 335 57 343 351624203
46 335 58 292 351571980
46 335 64 292 351571986
46 335 64 327 351607826
50 117 50 168 122855424
50 117 51 130 122816513
50 117 51 130 122816513
50 117 52 165 122852354
50 117 52 165 122852354
50 117 64 99 122784782
50 117 64 78 122763278
50 117 64 164 122851342
50 117 65 100 122785807
50 209 50 168 219324416
50 209 50 241 219399168
50 209 52 165 219321346
50 209 52 165 219321346
50 209 54 194 219351044
50 209 54 194 219351044
50 209 64 189 219345934
50 209 64 164 219320334
50 168 51 130 176293889
50 168 51 130 176293889
50 168 52 165 176329730
50 168 52 165 176329730
50 168 54 194 176359428
50 168 54 194 176359428
50 168 64 189 176354318
50 168 64 164 176328718
50 168 65 190 176355343
50 241 54 194 252905476
50 241 54 194 252905476
50 241 58 292 253005832
50 241 64 189 252900366
50 241 64 292 253005838
50 241 65 190 252901391
50 241 65 190 252901391
51 130 51 130 136448000
51 130 52 165 136483841
51 130 52 165 136483841
51 130 64 99 136416269
51 130 64 78 136394765
51 130 64 164 136482829
51 130 65 100 136417294
51 130 65 100 136417294
51 130 65 162 136480782
51 130 52 165 136483841
51 130 52 165 136483841
51 130 64 99 136416269
51 130 64 78 136394765
51 130 64 164 136482829
51 130 65 100 136417294
51 130 65 100 136417294
51 130 65 162 136480782
51 130 65 162 136480782
52 165 52 165 173184000
52 165 54 194 173213698
52 165 54 194 173213698
52 165 64 189 173208588
52 165 64 164 173182988
52 165 65 190 173209613
52 165 65 190 173209613
52 165 65 162 173180941
52 165 65 162 173180941
52 165 54 194 173213698
52 165 54 194 173213698
52 165 64 189 173208588
52 165 64 164 173182988
52 165 65 190 173209613
52 165 65 190 173209613
52 165 65 162 173180941
52 165 65 162 173180941
54 194 54 194 203622400
54 194 64 189 203617290
54 194 64 164 203591690
54 194 65 190 203618315
54 194 65 190 203618315
54 194 65 162 203589643
54 194 65 162 203589643
54 194 65 236 203665419
54 194 64 189 203617290
54 194 64 164 203591690
54 194 65 190 203618315
54 194 65 190 203618315
54 194 65 162 203589643
54 194 65 162 203589643
54 194 65 236 203665419
54 194 71 233 203662353
56 52 64 99 54627336
56 52 64 78 54605832
56 52 65 100 54628361
56 52 65 100 54628361
57 343 58 292 359960577
57 343 64 292 359960583
57 343 64 327 359996423
57 343 71 343 360012814
58 292 64 292 306483206
58 292 64 327 306519046
58 292 65 236 306425863
58 292 71 343 306535437
64 99 64 78 103888896
64 99 65 100 103911425
64 99 65 100 103911425
64 99 71 125 103937031
64 99 72 111 103922696
64 99 72 111 103922696
64 99 72 79 103889928
64 78 65 100 81891329
64 78 65 100 81891329
64 78 71 125 81916935
64 78 72 111 81902600
64 78 72 111 81902600
64 78 72 79 81869832
64 189 64 164 198348800
64 189 65 190 198375425
64 189 65 190 198375425
64 189 65 162 198346753
64 189 65 162 198346753
64 189 65 236 198422529
64 189 71 233 198419463
64 189 72 162 198346760
64 189 73 162 198346761
64 189 73 162 198346761
64 164 65 190 172161025
64 164 65 190 172161025
64 164 65 162 172132353
64 164 65 162 172132353
64 164 71 125 172094471
64 164 72 111 172080136
64 164 72 111 172080136
64 164 72 162 172132360
64 164 73 162 172132361
64 164 73 162 172132361
64 164 74 205 172176394
64 292 64 327 306519040
64 292 65 236 306425857
64 292 71 343 306535431
64 327 71 343 343235591
65 100 65 100 104960000
65 100 71 125 104985606
65 100 72 111 104971271
65 100 72 111 104971271
65 100 72 79 104938503
65 100 71 125 104985606
65 100 72 111 104971271
65 100 72 111 104971271
65 100 72 79 104938503
65 100 80 120 104980495
65 190 65 190 199424000
65 190 65 162 199395328
65 190 65 162 199395328
65 190 65 236 199471104
65 190 71 233 199468038
65 190 72 162 199395335
65 190 73 162 199395336
65 190 73 162 199395336
65 190 74 205 199439369
65 190 75 205 199439370
65 190 75 205 199439370
65 190 65 162 199395328
65 190 65 162 199395328
