Event Bin Frequency Volume
68 206 4430.128 6.035218
68 268 5787.193 4.0388894
68 309 6663.582 4.5374284
68 353 7592.111 5.416875
69 57 1229.9336 7.1456695
69 115 2478.7124 3.7540064
69 146 3156.618 5.759833
69 203 4356.884 5.4420323
69 254 5474.537 4.640695
69 285 6131.5474 4.3564377
69 326 7021.976 5.922971
70 57 1233.4319 9.712616
70 114 2436.0098 4.890385
70 171 3679.746 5.7059813
70 191 4115.0576 5.3177776
70 232 5008.968 5.766457
70 286 6151.5884 5.609908
70 362 7793.954 4.367349
71 66 1441.8335 7.0770607
71 111 2386.58 5.996291
71 163 3509.1914 6.5293455
71 223 4798.5425 5.491846
71 272 5848.5747 4.680571
71 330 7096.4287 4.6008945
72 91 1961.7767 8.519741
72 123 2652.4937 5.6703644
72 156 3360.152 6.0742173
72 200 4310.451 4.935839
72 255 5480.835 6.763085
72 292 6295.6646 4.8662524
72 337 7249.53 5.799006
73 57 1232.4211 7.9160285
73 124 2663.3176 6.6358333
73 146 3150.0784 5.2742634
73 202 4357.201 5.1758337
73 235 5044.564 4.7634435
73 299 6427.644 4.1480603
73 339 7300.752 3.5547354
74 58 1231.5505 8.5011425
74 116 2486.5752 6.177234
74 155 3333.1692 6.3278527
74 219 4718.804 6.1758885
74 242 5211.7744 4.892965
74 314 6757.536 4.501651
74 358 7698.2397 4.174218
75 52 1113.6819 8.095396
75 132 2838.5562 6.219687
75 174 3746.6335 5.618104
75 217 4653.4385 4.333526
75 254 5476.5137 4.7950945
75 279 6014.1772 5.2212343
75 333 7175.218 4.8755155
76 81 1743.8368 7.694923
76 103 2233.8865 4.8828516
76 143 3077.11 5.3887653
76 209 4499.8516 4.218756
76 261 5628.669 6.7916536
76 296 6362.5176 5.8327427
76 355 7657.204 4.0313625
77 57 1231.2676 7.1430926
77 111 2401.786 4.407546
77 141 3035.1401 4.04098
77 192 4133.6274 7.5461345
77 263 5671.2607 7.459847
77 290 6248.066 8.558426
77 361 7787.576 5.0239334
78 61 1324.792 9.700162
78 113 2421.8833 4.3313446
78 149 3209.9377 6.1063156
78 201 4334.7188 8.523835
78 267 5748.1113 6.74561
78 300 6456.281 5.491294
78 335 7217.7847 4.191038
79 81 1740.5206 8.719846
79 102 2213.1895 5.2367153
79 141 3041.9878 5.8132644
79 193 4152.66 6.90087
79 247 5318.547 8.432508
79 296 6369.937 5.7856984
79 345 7425.335 4.6410174
80 77 1656.5485 6.423642
80 105 2254.8958 5.9015408
80 173 3722.5405 5.254122
80 193 4160.1123 5.8385878
80 243 5226.936 6.6164017
80 286 6166.0137 6.948761
80 342 7377.1494 4.23731
81 62 1327.1196 7.7949734
81 133 2858.4343 4.94076
81 174 3732.6172 5.6633186
81 199 4275.0044 3.9898705
81 263 5673.0674 4.6102633
81 284 6120.507 4.644578
81 343 7382.47 3.2055085
82 61 1330.2576 9.868448
82 113 2423.9229 5.023428
82 164 3529.2505 4.344143
82 199 4288.522 5.004183
82 260 5590.747 6.465507
82 300 6458.1084 5.167412
82 341 7346.3726 4.256567
83 48 1040.6067 7.809729
83 111 2391.5967 5.288881
83 140 3029.5938 3.4618704
83 226 4857.175 5.8913474
83 258 5565.8384 5.3142085
83 292 6290.5156 4.7246876
83 342 7351.847 5.46112
84 73 1563.2546 8.5544615
84 104 2233.1125 6.025356
84 174 3747.6687 6.317653
84 197 4256.3022 5.2535577
84 241 5209.4375 4.8320656
84 293 6317.8774 4.949963
84 338 7284.5596 4.497778
85 62 1339.7992 7.9518723
85 97 2087.65 7.4080153
85 148 3203.0178 5.277773
85 195 4186.497 4.969994
85 242 5204.5635 5.3721423
85 283 6095.2046 4.7583647
85 373 8030.303 4.150276
86 60 1293.7216 7.4210815
86 131 2818.426 5.0416303
86 151 3257.2837 4.459853
86 189 4067.6309 4.7144537
86 258 5558.0615 4.1202493
86 293 6311.382 5.208373
86 354 7629.4487 4.766011
87 96 2071.332 5.0265255
87 154 3337.0 3.6314251
87 196 4230.8037 5.5658464
87 269 5800.903 4.100093
87 303 6519.3623 4.9466805
87 357 7700.4604 3.2466938
88 50 1062.9617 5.304097
88 97 2088.5317 8.393652
88 154 3307.8438 4.7125363
88 196 4218.6416 4.7417216
88 251 5399.8823 5.1855474
88 281 6047.4834 5.1572547
88 342 7367.117 3.6718419
89 61 1297.6102 10.614298
89 133 2876.2915 6.1353154
89 167 3583.5725 5.6317687
89 202 4365.7173 5.1737895
89 241 5183.5146 5.2682123
89 333 7174.935 5.09955
90 51 1094.1531 10.156731
90 109 2353.3855 5.4256687
90 167 3597.161 4.951978
90 191 4123.0054 5.0849805
90 260 5607.9873 4.7605157
90 296 6374.1675 4.861282
90 348 7497.6914 2.7596588
91 48 1037.4203 13.014052
91 111 2393.747 5.6046762
91 174 3742.1145 5.1803517
91 223 4800.972 5.4823565
91 249 5361.7075 4.3033633
91 306 6593.9883 4.180889
91 339 7306.0127 3.6026597
92 52 1119.6326 10.2240505
92 102 2200.983 5.091532
92 174 3747.5513 5.7366233
92 195 4180.8755 4.6053343
92 254 5465.8716 5.122008
92 313 6721.5215 4.1560063
92 335 7194.982 3.7311444
93 49 1062.6056 9.091067
93 113 2436.71 6.1660933
93 157 3383.1729 3.7978914
93 234 5043.8687 5.4186826
93 296 6368.7305 4.143092
93 366 7877.311 3.8922467
94 14 320.95807 17.627575
94 50 1059.8174 16.260288
94 115 2459.5073 7.327525
94 151 3243.3027 10.402268
94 188 4054.5378 6.1514506
94 262 5661.935 8.295876
94 300 6469.4 5.007742
94 327 7047.5005 4.0026016
95 32 688.292 20.139462
95 61 1312.1104 19.070414
95 100 2156.0186 8.429691
95 170 3664.073 9.176969
95 205 4417.4204 10.358452
95 249 5366.425 7.0132346
95 288 6213.4385 7.7693076
95 373 8034.168 6.718764
96 65 1395.9115 9.639315
96 96 2060.8076 8.847359
96 167 3601.482 7.4318814
96 201 4330.5605 7.687078
96 261 5641.377 7.4734144
96 307 6606.411 7.217292
96 332 7147.876 4.985902
97 59 1271.7894 6.999574
97 101 2179.5217 6.701843
97 154 3312.423 5.378289
97 189 4072.794 6.241746
97 250 5375.217 5.967916
97 318 6847.8276 9.821986
97 356 7668.002 6.911451
98 57 1222.1555 9.900237
98 102 2186.0017 6.537797
98 166 3573.004 5.798729
98 231 4972.6455 7.066601
98 268 5777.87 7.4930534
98 291 6276.919 4.6870184
98 333 7168.9355 5.790699
99 70 1519.4862 4.746492
99 105 2258.9492 6.815046
99 187 4023.7952 6.9570446
99 253 5450.137 4.6883492
99 299 6441.5005 5.3300242
99 326 7005.008 3.2056377
100 94 2026.8042 6.0180616
100 160 3451.1416 6.578597
100 213 4570.7827 6.2312274
100 241 5190.353 3.674153
100 318 6854.6255 4.1210446
100 360 7748.679 4.316896
101 57 1240.928 7.3875875
101 115 2476.7258 5.87827
101 161 3456.9246 4.566819
101 202 4332.3975 5.5406194
101 251 5396.5747 4.2867036
101 287 6184.2363 10.488607
101 359 7711.376 4.063284
102 57 1228.9911 8.249328
102 126 2701.4583 5.818609
102 169 3644.5562 6.3705244
102 202 4354.357 6.4169025
102 239 5144.9297 5.1875167
102 300 6469.0957 7.325866
102 327 7039.6196 5.4417243
103 68 1472.8989 7.2214613
103 120 2576.4866 4.832464
103 148 3183.7693 5.233348
103 202 4354.8696 8.941576
103 261 5616.8477 6.296568
103 300 6465.7295 7.0852485
103 328 7054.7954 5.2618775
104 70 1514.6338 5.6568236
104 103 2223.9077 4.5705414
104 171 3685.048 6.544166
104 202 4354.9473 9.2517605
104 267 5742.5605 6.5904956
104 308 6640.2295 6.1421776
