Event Bin Frequency Volume
107 173 3731.3572 8.250479
107 227 4895.3374 7.665824
107 254 5472.8125 6.6577954
107 304 6549.993 7.5169306
107 331 7117.5884 9.388346
108 48 1037.3379 8.498075
108 129 2774.3926 10.149439
108 153 3300.669 8.688088
108 194 4194.281 7.2208953
108 263 5663.7524 9.065517
108 285 6134.065 8.233926
108 327 7050.447 10.3303585
109 50 1062.5828 8.199692
109 135 2908.1675 8.091865
109 161 3481.8726 7.9039364
109 194 4178.1753 9.465134
109 245 5281.1875 7.4298964
109 327 7033.912 7.1409097
110 73 1581.4716 7.626496
110 130 2787.2214 7.3602595
110 158 3413.8674 8.831264
110 204 4411.966 6.390748
110 246 5283.533 5.681013
110 292 6283.947 8.980966
110 347 7451.086 5.833832
111 61 1332.7006 8.923135
111 142 3058.758 8.031318
111 194 4168.395 6.5854826
111 254 5464.8164 5.8026557
111 281 6053.7773 9.104598
111 356 7657.2207 7.096323
112 66 1434.0863 12.516584
112 101 2177.3738 7.2270637
112 155 3332.3845 8.144656
112 186 4007.916 8.401362
112 255 5504.879 5.920031
112 282 6062.32 9.617424
112 357 7682.5225 7.7772636
113 82 1773.534 9.561634
113 125 2688.495 10.339881
113 161 3463.6333 9.638447
113 212 4563.7476 8.259705
113 260 5599.983 9.95778
113 282 6077.729 8.197191
113 343 7386.3105 7.9036736
114 56 1205.2374 7.966288
114 129 2792.285 7.895679
114 172 3708.4368 7.0147986
114 207 4458.553 7.4223695
114 242 5210.4043 9.020477
114 284 6119.511 8.824716
114 329 7085.4287 6.3889155
115 80 1734.8091 7.9368305
115 131 2833.8376 8.741591
115 160 3434.567 7.43833
115 195 4186.7056 7.75472
115 251 5407.3687 9.309177
115 317 6834.031 10.183526
115 343 7375.4805 8.131813
116 79 1710.9803 9.78918
116 108 2334.1187 6.627971
116 175 3760.5715 7.460938
116 211 4544.754 5.9017987
116 264 5685.081 7.4521475
116 296 6359.895 5.34927
116 362 7782.495 6.972016
117 79 1701.3248 9.435732
117 117 2510.837 7.767751
117 163 3530.3708 5.276478
117 188 4044.3157 6.7867756
117 265 5687.794 7.6071405
117 310 6676.577 8.019214
117 334 7188.7456 4.715737
118 63 1337.3344 9.904615
118 110 2348.6008 5.824348
118 195 4198.131 9.676427
118 254 5460.7773 7.473231
118 307 6607.87 7.365404
118 344 7406.5405 6.5075817
119 54 1154.6923 7.4114447
119 101 2167.1316 7.905756
119 179 3858.1165 7.1449633
119 230 4969.678 8.199548
119 257 5549.0044 8.242905
119 314 6761.9683 7.9370713
119 342 7369.664 4.94186
120 62 1346.0378 11.317709
120 105 2260.9385 9.226444
120 169 3628.484 7.060511
120 189 4073.17 7.303397
120 268 5761.0703 10.510717
120 337 7255.6816 10.658077
121 63 1344.5646 9.179073
121 99 2138.38 8.19038
121 172 3704.5283 9.478125
121 202 4360.791 5.848178
121 251 5402.419 7.0607514
121 290 6239.444 7.6679153
121 352 7578.394 7.665799
122 15 328.0791 16.775795
122 75 1600.1 9.564282
122 129 2780.605 7.113762
122 176 3769.9424 7.5239987
122 224 4805.994 7.8200183
122 254 5456.8477 9.536992
122 283 6089.3696 5.7703643
122 341 7347.37 7.5951953
123 15 325.8322 26.962969
123 55 1181.2177 9.419147
123 133 2862.3328 7.385851
123 174 3728.9736 8.074274
123 218 4698.0127 8.873249
123 258 5566.442 7.107753
123 290 6258.1855 7.6481185
123 326 7033.997 6.1274405
124 15 326.55515 51.603687
124 86 1844.2511 10.770952
124 115 2483.1035 7.64234
124 157 3375.6262 7.7689962
124 219 4705.1294 7.7372775
124 240 5146.7456 6.5307317
124 300 6455.3516 8.530543
124 329 7087.9487 6.932125
125 15 328.95575 77.92879
125 77 1651.042 10.248996
125 113 2448.4507 10.357623
125 158 3414.0068 7.9816194
125 199 4286.4062 10.490976
125 252 5422.06 9.788679
125 325 7006.705 8.765273
126 15 325.52927 51.311264
126 83 1778.4564 11.064408
126 135 2905.8428 9.866807
126 196 4211.3887 8.9643135
126 273 5860.227 9.05295
126 308 6634.5117 6.4295354
126 336 7228.322 6.1329474
127 15 325.82037 39.014584
127 78 1687.0015 11.621456
127 103 2212.092 9.922517
127 196 4228.7295 7.735907
127 237 5093.302 7.207609
127 291 6249.7144 7.606292
127 341 7348.97 8.226962
128 15 325.87503 16.234137
128 57 1232.891 5.6283402
128 110 2360.9995 7.0425096
128 157 3394.362 7.0850577
128 231 4988.635 8.452323
128 283 6080.0312 10.752855
128 334 7197.239 8.672448
129 62 1319.9269 8.134375
129 112 2411.278 6.1715317
129 145 3105.4082 9.887939
129 186 4008.8564 7.1229763
129 278 5984.3027 9.013566
129 302 6490.6206 7.130189
129 333 7181.424 8.057566
130 99 2130.5505 10.078357
130 190 4108.006 7.7651205
130 251 5408.094 7.970148
130 286 6152.503 7.108972
130 340 7320.2964 7.461004
131 83 1789.7484 10.2271185
131 111 2392.9941 5.674571
131 158 3404.3496 7.678886
131 214 4616.844 7.8924937
131 238 5117.6904 6.8164244
131 284 6118.3354 7.0971055
131 360 7769.6304 7.2311926
132 73 1573.0835 8.664574
